codigo_ocorrencia,codigo_ocorrencia2,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,total_recomendacoes
78052,78052,ACIDENTE,GUARATUBA,PR,SSGB,2018-07-22,18:20:00,2
78055,78055,INCIDENTE GRAVE,CAIRU,BA,####,2018-07-22,14:25:00,2
78058,78058,ACIDENTE,PAULA FREITAS,PR,****,2018-07-22,12:40:00,0
78066,78066,INCIDENTE,PORTO FELIZ,SP,SJBM,2018-07-23,17:20:00,0
78084,78084,INCIDENTE,CAMPINAS,SP,SBKP,2018-07-24,03:10:00,0
78075,78075,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,2018-07-25,12:38:00,0
78071,78071,INCIDENTE GRAVE,CAMPO GRANDE,MS,SBCG,2018-07-26,15:29:00,0
78072,78072,INCIDENTE,RIO DE JANEIRO,RJ,****,2018-07-26,14:37:00,0
78076,78076,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,2018-07-27,15:30:00,0
78082,78082,INCIDENTE,LONDRINA,PR,SBLO,2018-07-27,15:10:00,0
78088,78088,INCIDENTE,BELO HORIZONTE,MG,SBBH,2018-07-27,16:04:00,0
78091,78091,INCIDENTE,LONDRINA,PR,SBLO,2018-07-27,11:00:00,0
78080,78080,ACIDENTE,ITAPEMA,SC,****,2018-07-28,14:20:00,0
78153,78153,INCIDENTE,SÃO PAULO,SP,SBMT,2018-07-28,17:00:00,0
78078,78078,INCIDENTE GRAVE,CARIDADE,CE,****,2018-07-29,18:30:00,0
78079,78079,ACIDENTE,SÃO PAULO,SP,SBMT,2018-07-29,21:15:00,0
78081,78081,ACIDENTE,PONTA GROSSA,PR,SSZW,2018-07-29,10:55:00,2
78085,78085,INCIDENTE,MANAUS,AM,SBEG,2018-07-30,11:45:00,0
78093,78093,INCIDENTE GRAVE,COCALINHO,MT,SWEF,2018-07-30,12:00:00,0
78089,78089,INCIDENTE,RIO BRANCO,AC,SBRB,2018-07-31,14:30:00,0
78095,78095,INCIDENTE,SALVADOR,BA,SBSV,2018-07-31,12:38:00,0
78099,78099,ACIDENTE,PLANALTINA,GO,****,2018-08-01,17:30:00,0
78094,78094,INCIDENTE,PALMAS,PR,SBPJ,2018-08-02,16:10:00,0
78098,78098,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2018-08-03,03:01:00,0
78102,78102,INCIDENTE GRAVE,OSÓRIO,RS,SSOS,2018-08-04,19:15:00,0
78103,78103,ACIDENTE,CHORÓ,CE,****,2018-08-06,13:50:00,2
78105,78105,INCIDENTE,SÃO LUÍS,MA,SBSL,2018-08-09,19:07:00,0
78108,78108,ACIDENTE,DOMINGOS MARTINS,ES,****,2018-08-10,19:18:00,0
78109,78109,INCIDENTE,CUIABÁ,MT,SBCY,2018-08-11,22:00:00,0
78110,78110,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,2018-08-11,20:15:00,0
78111,78111,ACIDENTE,GOIÂNIA,GO,****,2018-08-11,20:15:00,0
78121,78121,INCIDENTE GRAVE,SÃO SEBASTIÃO DO PARAÍSO,MG,SNPY,2018-08-12,12:55:00,0
78117,78117,INCIDENTE,PORTO VELHO,RO,SBPV,2018-08-13,17:45:00,0
78186,78186,INCIDENTE,BELO HORIZONTE,MG,SBPR,2018-08-14,13:25:00,0
78125,78125,INCIDENTE GRAVE,SINOP,MT,SWSI,2018-08-16,10:15:00,0
78134,78134,INCIDENTE,MARINGÁ,PR,SBMG,2018-08-16,19:57:00,0
78138,78138,INCIDENTE,GOIÂNIA,GO,SWNV,2018-08-17,18:20:00,0
78137,78137,ACIDENTE,ELDORADO DO SUL,RS,SIXE,2018-08-21,17:30:00,2
78140,78140,INCIDENTE GRAVE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,2018-08-21,19:40:00,0
78141,78141,INCIDENTE,RIO DE JANEIRO,RJ,SBCB,2018-08-23,12:00:00,0
78143,78143,INCIDENTE GRAVE,VILHENA,RO,SBVH,2018-08-23,16:19:00,0
78146,78146,INCIDENTE,GOIÂNIA,GO,SBGO,2018-08-23,14:58:00,0
78147,78147,ACIDENTE,CUNHA,SP,****,2018-08-24,14:57:00,1
78149,78149,INCIDENTE,JUNDIAÍ,SP,SBJD,2018-08-24,16:00:00,0
78152,78152,INCIDENTE,BARREIRAS,BA,SNDH,2018-08-25,12:45:00,0
78154,78154,INCIDENTE GRAVE,BARRETOS,SP,****,2018-08-25,06:00:00,0
78157,78157,INCIDENTE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,2018-08-27,18:40:00,0
78158,78158,ACIDENTE,CACHOEIRA DO SUL,RS,****,2018-08-28,18:40:00,0
78165,78165,INCIDENTE,SALVADOR,BA,SBSV,2018-08-28,16:50:00,0
78163,78163,INCIDENTE,GUARULHOS,SP,SBGR,2018-08-29,07:30:00,0
78160,78160,ACIDENTE,INHAMBUPE,BA,****,2018-08-30,13:40:00,2
78161,78161,ACIDENTE,TAQUARAÇU DE MINAS,MG,****,2018-09-01,18:00:00,0
78162,78162,ACIDENTE,SANTA RITA,PB,****,2018-09-02,13:35:00,2
78172,78172,ACIDENTE,VILA RICA,MT,****,2018-09-05,14:20:00,0
78185,78185,INCIDENTE,BELO HORIZONTE,MG,SBPR,2018-09-05,13:45:00,0
78171,78171,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,2018-09-06,16:28:00,0
78175,78175,ACIDENTE,ITAPACI,GO,****,2018-09-06,11:30:00,0
78174,78174,INCIDENTE,SALVADOR,BA,SBSV,2018-09-07,20:39:00,0
78176,78176,ACIDENTE,ARAÇATUBA,SP,SBAU,2018-09-10,11:02:00,1
78184,78184,INCIDENTE,BELO HORIZONTE,MG,SBPR,2018-09-10,19:28:00,0
78182,78182,ACIDENTE,BOA VIAGEM,CE,****,2018-09-14,11:30:00,0
78183,78183,ACIDENTE,IPUMIRIM,SC,****,2018-09-15,15:00:00,0
78187,78187,INCIDENTE,GUARULHOS,SP,SBGR,2018-09-15,22:40:00,0
78189,78189,INCIDENTE,SANTARÉM,PA,SNSH,2018-09-18,14:32:00,0
78188,78188,INCIDENTE,MANAUS,AM,SBEG,2018-09-19,15:50:00,0
78192,78192,INCIDENTE,LENÇÓIS,BA,SBLE,2018-09-19,20:30:00,0
78201,78201,INCIDENTE GRAVE,ÁGUA BOA,MT,SWHP,2018-09-21,21:30:00,0
78198,78198,ACIDENTE,ATIBAIA,SP,SDTB,2018-09-22,10:00:00,0
78230,78230,INCIDENTE GRAVE,TERESINA DE GOIÁS,GO,****,2018-09-22,18:15:00,0
78200,78200,ACIDENTE,FOZ DO IGUAÇU,PR,SBFI,2018-09-24,16:42:00,0
78205,78205,INCIDENTE,CAMPO GRANDE,AL,SBCG,2018-09-25,17:19:00,0
78203,78203,INCIDENTE GRAVE,SÃO PAULO,SP,SBGR,2018-09-26,15:47:00,0
78249,78249,INCIDENTE GRAVE,BEBEDOURO,SP,SDBB,2018-09-26,16:30:00,0
78202,78202,INCIDENTE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,2018-09-27,10:45:00,0
78204,78204,INCIDENTE,BELO HORIZONTE,MG,SBBH,2018-09-27,17:00:00,0
78206,78206,INCIDENTE GRAVE,MANAUS,AM,SWFN,2018-09-27,21:55:00,0
78207,78207,ACIDENTE,RAPOSA,MA,SIPB,2018-09-28,20:50:00,0
78220,78220,INCIDENTE,GUARATINGUETÁ,SP,SBGW,2018-09-28,20:42:00,0
78208,78208,INCIDENTE,BELO HORIZONTE,MG,SBPR,2018-09-29,15:07:00,0
78213,78213,ACIDENTE,GUARABIRA,PB,****,2018-09-29,13:30:00,0
78231,78231,INCIDENTE GRAVE,ITAUÇU,GO,****,2018-09-30,18:15:00,0
78214,78214,INCIDENTE,BELO HORIZONTE,MG,SBBH,2018-10-01,14:04:00,0
78228,78228,INCIDENTE,VÁRZEA GRANDE,MT,SBCY,2018-10-01,14:20:00,0
78298,78298,INCIDENTE,BRASÍLIA,DF,****,2018-10-04,10:40:00,0
78233,78233,INCIDENTE,GOIÂNIA,GO,SBGO,2018-10-05,09:24:00,0
78235,78235,INCIDENTE GRAVE,PASSO FUNDO,RS,SBPF,2018-10-08,20:50:00,2
78237,78237,INCIDENTE,BELO HORIZONTE,MG,SBBH,2018-10-09,09:30:00,0
78247,78247,INCIDENTE,UBERABA,MG,SBUR,2018-10-09,02:00:00,0
78238,78238,ACIDENTE,BELMONTE,BA,****,2018-10-11,13:06:00,0
78240,78240,ACIDENTE,GUARUJÁ,SP,*****,2018-10-11,21:00:00,0
78241,78241,INCIDENTE GRAVE,EXTREMOZ,RN,****,2018-10-12,14:15:00,0
78239,78239,ACIDENTE,ENGENHEIRO COELHO,SP,****,2018-10-13,10:10:00,0
78243,78243,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2018-10-13,19:45:00,0
78246,78246,ACIDENTE,ESMERALDAS,MG,****,2018-10-13,19:00:00,0
78254,78254,INCIDENTE,MONTES CLAROS,MG,SBMK,2018-10-16,11:50:00,0
78260,78260,INCIDENTE,GOIÂNIA,GO,SBGO,2018-10-16,13:00:00,0
78256,78256,ACIDENTE,MARINGÁ,PR,SBMG,2018-10-18,18:10:00,1
78258,78258,INCIDENTE,SÃO PAULO,SP,SBMT,2018-10-18,22:45:00,0
78287,78287,INCIDENTE,AMERICANA,SP,****,2018-10-18,12:30:00,0
78293,78293,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2018-10-19,11:22:00,0
78263,78263,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBPR,2018-10-22,18:00:00,0
78266,78266,INCIDENTE,VITÓRIA,ES,SBVT,2018-10-22,21:33:00,0
78264,78264,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2018-10-23,00:00:00,0
78273,78273,INCIDENTE,PORTO SEGURO,BA,SBTV,2018-10-25,18:28:00,0
78274,78274,INCIDENTE,CAMPINAS,SP,****,2018-10-26,22:33:00,0
78275,78275,ACIDENTE,PAUINI,AM,****,2018-10-27,22:10:00,0
78276,78276,ACIDENTE,MIRANDA,MS,****,2018-10-30,10:30:00,0
78282,78282,ACIDENTE,GUAPIAÇU,SP,****,2018-10-30,21:15:00,0
78334,78334,INCIDENTE,MANAUS,AM,SBEG,2018-10-30,18:50:00,0
78278,78278,INCIDENTE GRAVE,MACEIÓ,AL,SNGS,2018-10-31,20:15:00,0
78281,78281,INCIDENTE,JUNDIAÍ,SP,SBJD,2018-11-01,11:25:00,0
78284,78284,INCIDENTE,JUNDIAÍ,SP,SBJD,2018-11-02,04:58:00,0
78283,78283,ACIDENTE,MOGI DAS CRUZES,SP,****,2018-11-03,22:10:00,0
78291,78291,ACIDENTE,PEIXOTO DE AZEVEDO,MT,****,2018-11-03,16:30:00,0
78289,78289,ACIDENTE,PATOS DE MINAS,MG,****,2018-11-04,14:30:00,0
78300,78300,INCIDENTE,MANGARATIBA,RJ,SDPA,2018-11-04,12:45:00,0
78292,78292,INCIDENTE,SANTARÉM,PA,SBSN,2018-11-09,21:14:00,0
78296,78296,ACIDENTE,BRAGANÇA PAULISTA,SP,SBBP,2018-11-09,14:00:00,2
78339,78339,INCIDENTE GRAVE,GAMELEIRA,PE,****,2018-11-10,10:30:00,0
78295,78295,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2018-11-11,13:00:00,0
78317,78317,ACIDENTE,QUERÊNCIA,MT,****,2018-11-11,21:00:00,0
78308,78308,INCIDENTE,MACAÉ,RJ,9PHD,2018-11-13,11:48:00,0
78311,78311,ACIDENTE,MIRANDA,MS,****,2018-11-13,11:00:00,0
78306,78306,INCIDENTE,JUNDIAÍ,SP,SBJD,2018-11-14,09:40:00,0
78313,78313,INCIDENTE,CAMPINAS,SP,SBKP,2018-11-14,17:45:00,0
78309,78309,INCIDENTE,PARATY,RJ,SDTK,2018-11-15,15:15:00,0
78315,78315,INCIDENTE,SÃO PAULO,SP,SBMT,2018-11-15,12:29:00,0
78318,78318,INCIDENTE,MARECHAL THAUMATURGO,AC,SSMH,2018-11-15,17:30:00,0
78454,78454,INCIDENTE,RIO DE JANEIRO,RJ,****,2018-11-15,18:55:00,0
78310,78310,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,2018-11-16,20:00:00,0
78312,78312,INCIDENTE GRAVE,MONTENEGRO,RS,SSNG,2018-11-16,18:01:00,0
78320,78320,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2018-11-16,14:05:00,0
78316,78316,INCIDENTE,PONTA GROSSA,PR,SSZW,2018-11-17,19:26:00,0
78321,78321,INCIDENTE,BRAGANÇA PAULISTA,SP,****,2018-11-17,14:00:00,0
78314,78314,ACIDENTE,LAPA,PR,****,2018-11-18,20:00:00,1
78325,78325,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,2018-11-19,16:42:00,0
78340,78340,INCIDENTE,UBERLÂNDIA,MG,SBUL,2018-11-19,09:50:00,0
78322,78322,INCIDENTE,SÃO PAULO,SP,SBSP,2018-11-20,21:07:00,0
78324,78324,ACIDENTE,PELOTAS,RS,****,2018-11-20,17:12:00,0
78326,78326,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2018-11-21,02:03:00,0
78330,78330,INCIDENTE GRAVE,VILA VELHA,ES,****,2018-11-22,13:50:00,0
78332,78332,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,2018-11-24,14:00:00,0
78333,78333,ACIDENTE,CAMPOS DO JORDÃO,SP,****,2018-11-24,12:50:00,0
78336,78336,INCIDENTE,ANDRADINA,SP,SDDN,2018-11-26,17:11:00,0
78337,78337,ACIDENTE,JEQUITAÍ,MG,SNJI,2018-11-26,08:30:00,0
78338,78338,INCIDENTE GRAVE,CRUZEIRO DO SUL,AC,SBCZ,2018-11-27,16:30:00,2
78342,78342,ACIDENTE,CALDAS NOVAS,GO,****,2018-11-27,10:40:00,0
78341,78341,INCIDENTE GRAVE,MANAUS,AM,SBEG,2018-11-28,19:43:00,0
78343,78343,INCIDENTE,PORTO VELHO,RO,****,2018-11-28,20:10:00,0
78347,78347,ACIDENTE,JATEÍ,MS,****,2018-11-29,18:00:00,0
78344,78344,ACIDENTE,SÃO PAULO,SP,****,2018-11-30,17:57:00,0
78350,78350,ACIDENTE,CÁCERES,MT,****,2018-11-30,12:00:00,0
78349,78349,INCIDENTE,CAMPINAS,SP,SBKP,2018-12-01,16:20:00,0
78348,78348,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,2018-12-02,12:31:00,0
78360,78360,INCIDENTE,GUARULHOS,SP,SBGR,2018-12-02,18:49:00,0
78375,78375,ACIDENTE,ALMEIRIM,PA,****,2018-12-02,15:00:00,0
78351,78351,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,2018-12-08,13:20:00,0
78352,78352,ACIDENTE,ITAITUBA,PA,SNMD,2018-12-08,18:15:00,2
78353,78353,INCIDENTE GRAVE,CAPITÓLIO,MG,SNDU,2018-12-08,15:42:00,0
78359,78359,ACIDENTE,SÃO GABRIEL DO OESTE,MS,****,2018-12-08,12:45:00,0
78356,78356,ACIDENTE,CHAPADÃO DO SUL,MS,****,2018-12-09,13:30:00,0
78354,78354,INCIDENTE,GUARULHOS,SP,SBGR,2018-12-10,23:30:00,0
78367,78367,ACIDENTE,GUAXUPÉ,MG,SNGX,2018-12-10,16:25:00,0
78357,78357,INCIDENTE,BIRITIBA-MIRIM,SP,SDIH,2018-12-11,14:03:00,0
78363,78363,INCIDENTE,SÃO PAULO,SP,SBMT,2018-12-12,18:11:00,0
78366,78366,INCIDENTE,BELÉM,AL,SBJC,2018-12-13,15:58:00,0
78368,78368,INCIDENTE GRAVE,ESPÍRITO SANTO DO TURVO,SP,****,2018-12-14,18:45:00,0
78370,78370,ACIDENTE,NOVA ANDRADINA,MS,****,2018-12-14,19:00:00,0
78379,78379,INCIDENTE,BELO HORIZONTE,MG,SBPR,2018-12-14,12:08:00,0
78371,78371,INCIDENTE GRAVE,CACEQUI,RS,****,2018-12-17,16:00:00,0
78372,78372,ACIDENTE,SÃO PAULO DE OLIVENÇA,AM,****,2018-12-17,21:00:00,2
78373,78373,INCIDENTE,NAVEGANTES,SC,SBNF,2018-12-17,16:46:00,0
78374,78374,INCIDENTE GRAVE,TERESINA,PI,SBTE,2018-12-18,22:23:00,0
78380,78380,INCIDENTE GRAVE,CONFINS,MG,SBCF,2018-12-20,03:43:00,0
78408,78408,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,2018-12-21,18:15:00,0
78388,78388,INCIDENTE GRAVE,FORMOSA,GO,SWFR,2018-12-22,14:25:00,0
78383,78383,INCIDENTE GRAVE,MACEIÓ,AL,SBMO,2018-12-23,02:23:00,1
78384,78384,INCIDENTE,BELO HORIZONTE,MG,SBBH,2018-12-25,12:33:00,0
78387,78387,INCIDENTE,GUARULHOS,SP,SBGR,2018-12-26,11:20:00,0
78410,78410,INCIDENTE,GUARULHOS,SP,SBGR,2018-12-27,03:15:00,0
78390,78390,ACIDENTE,ARACAJU,SE,****,2018-12-29,15:30:00,1
78433,78433,INCIDENTE,CURITIBA,PR,SBCT,2018-12-29,14:30:00,0
78406,78406,INCIDENTE,GUARULHOS,SP,****,2018-12-30,17:30:00,0
78394,78394,ACIDENTE,CALDAS NOVAS,GO,****,2018-12-31,11:50:00,0
78391,78391,ACIDENTE,UBATUBA,SP,****,2019-01-01,12:55:00,0
78396,78396,INCIDENTE GRAVE,TUCURUÍ,PA,****,2019-01-01,20:10:00,0
78397,78397,ACIDENTE,PORTO BELO,SC,SDEN,2019-01-01,14:38:00,0
78411,78411,INCIDENTE GRAVE,RECIFE,PE,SBRF,2019-01-02,12:15:00,0
78522,78522,INCIDENTE GRAVE,ENGENHEIRO BELTRÃO,PR,****,2019-01-03,19:00:00,0
78405,78405,ACIDENTE,FRONTEIRA,MG,****,2019-01-04,11:00:00,0
78407,78407,ACIDENTE,RESTINGA SECA,RS,****,2019-01-05,18:15:00,0
78409,78409,INCIDENTE,CAMPO GRANDE,AL,SBCG,2019-01-05,20:12:00,0
78437,78437,INCIDENTE GRAVE,RIACHÃO,MA,****,2019-01-05,20:00:00,0
78526,78526,INCIDENTE,CRUZEIRO DO SUL,AC,SBCZ,2019-01-07,20:49:00,0
78412,78412,INCIDENTE GRAVE,ATIBAIA,SP,SDTB,2019-01-08,12:35:00,0
78416,78416,INCIDENTE,ITUMBIARA,GO,****,2019-01-08,19:00:00,0
78426,78426,ACIDENTE,ARROIO GRANDE,RS,****,2019-01-08,17:00:00,3
78427,78427,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2019-01-09,10:57:00,0
78418,78418,INCIDENTE,RECIFE,PE,SBRF,2019-01-10,07:55:00,0
78429,78429,ACIDENTE,SÃO BORJA,RS,****,2019-01-11,13:45:00,0
78469,78469,INCIDENTE,CARAUARI,AM,****,2019-01-11,14:40:00,0
78428,78428,INCIDENTE,PIRENÓPOLIS,GO,****,2019-01-12,14:20:00,0
78430,78430,ACIDENTE,RIO VERDE DE MATO GROSSO,MS,****,2019-01-12,10:30:00,1
78432,78432,ACIDENTE,CASCAVEL,PR,****,2019-01-12,11:10:00,1
78435,78435,INCIDENTE,JOÃO PESSOA,PB,SBJP,2019-01-12,22:35:00,0
78439,78439,ACIDENTE,CAMPINAS DO SUL,RS,****,2019-01-12,19:30:00,0
78438,78438,ACIDENTE,RIO DE JANEIRO,RJ,****,2019-01-14,10:55:00,0
78442,78442,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2019-01-15,15:25:00,0
78444,78444,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,2019-01-16,15:00:00,0
78445,78445,INCIDENTE,LONDRINA,PR,SBLO,2019-01-16,17:08:00,0
78459,78459,ACIDENTE,PARELHAS,RN,****,2019-01-19,19:30:00,0
78455,78455,ACIDENTE,JAGUARÉ,ES,****,2019-01-21,12:00:00,0
78460,78460,ACIDENTE,PIRACICABA,SP,****,2019-01-21,09:30:00,0
78467,78467,ACIDENTE,SÍTIO NOVO,MA,****,2019-01-22,10:40:00,0
78468,78468,INCIDENTE GRAVE,ITAQUIRAÍ,MS,****,2019-01-23,14:00:00,0
78471,78471,INCIDENTE,BELO HORIZONTE,MG,SBPR,2019-01-23,20:00:00,0
78479,78479,ACIDENTE,SIDROLÂNDIA,MS,****,2019-01-24,09:30:00,1
78472,78472,INCIDENTE GRAVE,SÃO JOÃO DEL REI,MG,SNJR,2019-01-25,19:00:00,0
78485,78485,ACIDENTE,GUAÍRA,SP,****,2019-01-25,10:00:00,1
78478,78478,ACIDENTE,ITAJAÍ,SC,SIJY,2019-01-26,15:00:00,0
78483,78483,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2019-01-27,20:00:00,0
78488,78488,INCIDENTE GRAVE,SALVADOR,BA,****,2019-01-27,18:50:00,2
78489,78489,INCIDENTE,SOROCABA,SP,SDCO,2019-01-28,19:00:00,0
78493,78493,ACIDENTE,PERUÍBE,SP,SSMW,2019-01-28,18:10:00,0
78494,78494,ACIDENTE,PONTES E LACERDA,MT,****,2019-01-29,14:30:00,0
78496,78496,INCIDENTE,PORTO ALEGRE,RS,SBPA,2019-01-29,18:05:00,0
78492,78492,INCIDENTE,CAMAQUÃ,RS,****,2019-01-30,13:10:00,0
78513,78513,ACIDENTE,AVARÉ,SP,****,2019-01-31,11:02:00,2
78514,78514,ACIDENTE,SOROCABA,SP,SDCO,2019-01-31,14:14:00,0
78497,78497,INCIDENTE GRAVE,CARAUARI,AM,SWCA,2019-02-01,12:28:00,8
78515,78515,ACIDENTE,GOIÂNIA,GO,SBGO,2019-02-01,15:03:00,0
78498,78498,INCIDENTE,MONTE ALEGRE,PA,SNMA,2019-02-02,18:20:00,0
78516,78516,INCIDENTE GRAVE,RIO VERDE,GO,SWLC,2019-02-02,20:30:00,0
78499,78499,INCIDENTE,SALVADOR,BA,SBSV,2019-02-03,14:00:00,0
78518,78518,INCIDENTE GRAVE,JAPURÁ,AM,SWJP,2019-02-03,20:30:00,0
78517,78517,INCIDENTE,BRASÍLIA,DF,SBBR,2019-02-05,19:05:00,0
78523,78523,INCIDENTE,MARABÁ,PA,SBMA,2019-02-05,19:10:00,0
78520,78520,INCIDENTE,LONDRINA,PR,SBLO,2019-02-06,12:04:00,0
78525,78525,ACIDENTE,DOM PEDRITO,RS,****,2019-02-06,21:10:00,0
78527,78527,ACIDENTE,MAÇAMBARÁ,RS,****,2019-02-06,12:20:00,0
78536,78536,INCIDENTE,CONFINS,MG,SBCF,2019-02-06,09:22:00,0
78524,78524,INCIDENTE GRAVE,BARREIRINHAS,MA,SSRS,2019-02-07,18:00:00,0
78533,78533,INCIDENTE GRAVE,DIVINÓPOLIS,MG,SNDV,2019-02-07,19:00:00,0
78529,78529,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,2019-02-08,06:52:00,0
78528,78528,ACIDENTE,BARCELOS,AM,****,2019-02-09,13:40:00,2
78531,78531,INCIDENTE,SÃO PAULO,SP,SBMT,2019-02-09,23:14:00,0
78530,78530,INCIDENTE,SÃO PAULO,SP,SBSP,2019-02-10,20:45:00,0
78532,78532,ACIDENTE,SÃO PAULO,SP,****,2019-02-11,16:10:00,4
79089,79089,INCIDENTE,FOZ DO IGUAÇU,PR,*****,2019-02-12,18:30:00,0
78535,78535,ACIDENTE,BELÉM,AL,****,2019-02-13,14:20:00,0
78540,78540,INCIDENTE,CONFINS,MG,SBCF,2019-02-15,11:51:00,0
78542,78542,INCIDENTE,CAMPINAS,SP,****,2019-02-15,19:20:00,0
78559,78559,INCIDENTE,PORTO ALEGRE,RS,SBPA,2019-02-15,18:16:00,0
78538,78538,INCIDENTE,GUARULHOS,SP,SBGR,2019-02-17,12:39:00,0
78546,78546,INCIDENTE,LONDRINA,PR,SBLO,2019-02-18,11:03:00,0
78595,78595,INCIDENTE GRAVE,PARAÚNA,GO,****,2019-02-19,12:00:00,0
78544,78544,INCIDENTE,JUNDIAÍ,SP,SBJD,2019-02-20,14:45:00,0
78549,78549,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2019-02-20,01:20:00,0
78557,78557,INCIDENTE GRAVE,CAARAPÓ,MS,****,2019-02-21,11:30:00,0
78556,78556,INCIDENTE,GOIÂNIA,GO,SBGO,2019-02-22,14:30:00,0
78548,78548,ACIDENTE,JACAREACANGA,PA,****,2019-02-23,15:46:00,0
78550,78550,ACIDENTE,SÃO DESIDÉRIO,BA,####,2019-02-23,11:05:00,1
78551,78551,ACIDENTE,BIRITIBA-MIRIM,SP,SDIH,2019-02-23,20:00:00,0
78552,78552,ACIDENTE,LONDRINA,PR,SSOK,2019-02-23,14:00:00,0
78553,78553,INCIDENTE,GUARULHOS,SP,SBGR,2019-02-24,18:58:00,0
78554,78554,INCIDENTE,GUARULHOS,SP,SBGR,2019-02-24,01:00:00,0
78560,78560,INCIDENTE,BELO HORIZONTE,MG,SBBH,2019-02-27,17:50:00,0
78562,78562,INCIDENTE,CAMPINAS,SP,SBKP,2019-03-01,14:35:00,0
78563,78563,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2019-03-02,13:00:00,0
78568,78568,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2019-03-02,20:00:00,0
78571,78571,INCIDENTE,CAMPO LARGO,PR,****,2019-03-02,19:25:00,0
78564,78564,ACIDENTE,RIO DE JANEIRO,RJ,SBGL,2019-03-03,20:35:00,3
78575,78575,INCIDENTE GRAVE,QUIRINÓPOLIS,GO,SJQN,2019-03-05,16:15:00,0
78570,78570,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2019-03-06,01:44:00,0
78572,78572,INCIDENTE GRAVE,NOVO PROGRESSO,PA,****,2019-03-06,20:40:00,0
78576,78576,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,2019-03-08,18:00:00,0
78578,78578,INCIDENTE,BELO HORIZONTE,MG,SBBH,2019-03-08,20:29:00,0
78601,78601,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2019-03-08,21:37:00,0
79494,79494,ACIDENTE,LUIZ ALVES,SC,****,2019-03-08,11:40:00,0
78579,78579,ACIDENTE,AQUIRAZ,CE,****,2019-03-09,17:40:00,0
78580,78580,INCIDENTE,GUARULHOS,SP,****,2019-03-09,10:40:00,0
78583,78583,INCIDENTE,CAMPINAS,SP,SBKP,2019-03-09,02:30:00,0
78587,78587,ACIDENTE,VILA NOVA DOS MARTÍRIOS,MA,****,2019-03-09,19:40:00,0
78582,78582,ACIDENTE,RIO PARDO,RS,****,2019-03-11,09:45:00,0
78585,78585,INCIDENTE,UBERABA,MG,****,2019-03-11,16:36:00,0
78586,78586,INCIDENTE,CURITIBA,PR,SBBI,2019-03-12,15:00:00,0
78589,78589,INCIDENTE,CAMPINAS,SP,SBKP,2019-03-12,22:57:00,0
78590,78590,INCIDENTE GRAVE,CAMPINAS,SP,SBKP,2019-03-12,22:30:00,3
78588,78588,INCIDENTE,GUARULHOS,SP,SBGR,2019-03-13,09:47:00,0
78591,78591,INCIDENTE,BARREIRAS,BA,SNBR,2019-03-14,18:17:00,0
78593,78593,INCIDENTE,BRASÍLIA,DF,SBBR,2019-03-15,14:10:00,0
78596,78596,INCIDENTE,COARI,AM,****,2019-03-16,12:55:00,0
78597,78597,INCIDENTE,BRASÍLIA,DF,****,2019-03-16,22:10:00,0
78603,78603,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,2019-03-16,03:20:00,0
78624,78624,INCIDENTE,PONTA PORÃ,MS,SBPP,2019-03-17,18:14:00,0
78616,78616,ACIDENTE,CAMPINA VERDE,MG,SNCV,2019-03-18,20:00:00,0
